id_curriculo_componente;id_curriculo;id_componente_curricular;semestre_oferta;tipo_vinculo_componente;nivel_ensino;id_componente;tipo_componente;codigo;nivel;nome;unidade_responsavel;ch_teorico;ch_pratico;ch_estagio;ch_total;ch_dedicada_docente;ch_ead;cr_max_ead;permite_horario_flexivel;qtd_unidades;procedimentos_avaliacao;equivalencia;pre_requisito;co_requisito;ementa;bibliografia;objetivos;conteudo;competencias_habilidades;referencias;ano_programa;periodo_programa;modalidade;curso_componente;relacao_BES;relacao_BCC;relacao_BTI_L;relacao_BIA
181665812;181661632;80446;2;OBRIGATÓRIO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133798122;133797961;52690;0;OPTATIVO;GRADUAÇÃO;52690;MÓDULO;IMD0502;G;PROCESSO DE DESENVOLVIMENTO DE SOFTWARE EDUCACIONAL;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;( DIM0510 ) ;;;"Ciclos de vida de desenvolvimento de software, com enfoque pedagógico e de interação humano-computador; Conceitos básicos de metodologias orientadas a objetos para projeto de software; Conceitos básicos de teste de software; Tipos de teste.";;a definir;a definir;;;2023;1;Presencial;TECNOLOGIA DA INFORMAÇÃO;optativaNova;naodefinido;optativa;naodefinido
165191123;165191073;69635;3;OBRIGATÓRIO;GRADUAÇÃO;69635;MÓDULO;DIM0128;G;CIRCUITOS LÓGICOS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;30;30;0;60;0;0;20;true;3;;IMD0120 OU DIM0109 OU ( DIM0402 E DIM0403 ) OU DCA0202 OU ELE0424 OU IMD0011 ;IMD0121 OU DIM0127 OU DIM0431 ;;"Introdução aos sistemas digitais eletrônicos, Algebra Booleana, Circuitos lógicos combinacionais, Circuitos
lógicos seqüenciais, Aritmética digital, Arquitetura de operadores aritméticos, operadores seriais e
paralelos, Análise de Máquinas Seqüenciais Síncronas: modelos de Mealy e Moore.";;A definir;A definir;;;2024;2;Presencial;;naodefinido;obrigatoria;naodefinido;naodefinido
165191091;165191073;69651;0;OPTATIVO;GRADUAÇÃO;69651;MÓDULO;DIM0135;G;PROCESSAMENTO DE LINGUAGEM NATURAL;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;45;15;0;60;0;0;20;true;3;;IMD1107 ;( ( IMD0033 OU ECT1301 OU EST0166 ) E ( DIM0117 OU IMD0039 OU DCA0204 ) ) OU IMD1101 OU DIM0416 ;;"1. Overview sobre os desafios de PLN. 2. Corpos linguísticos anotados para Inglês e Português, aprendizado supervisionado e avaliação da eficácia. 3. Módulos, componentes, tarefas de um sistema de PLN: pré-processamento; processamento ao nível das palavras; processamento ao nível das estruturas sintáticas ou de dependências; processamento ao nível semântico, pragmático, de discurso, resolução de correferência. 4. Técnicas de Aprendizado de Máquina para Processamento de Linguagem Natural 5. Representações distribuídas para palavras (vector space models, word embeddings) 6. Aplicações de PLN: os tópicos poderão variar a cada semestre; candidatos típicos são: NER (named-entity recognition), extração de tópicos relevantes e classificação de documentos, análise de sentimento, sistemas de recomendação, Q&amp;A (perguntas e respostas), aconselhadores ortográficos e sintáticos, tradução (semi-) automática, sumarização, inferência textual, reconhecedores de estilo, outros tópicos Recuperação e Extração de Informações  IR/IE";;Estudar os fundamentos do processamento de linguagem natural por computador;"1. Overview sobre os desafios de PLN.
2. Corpos linguísticos anotados para Inglês e Português, aprendizado supervisionado e avaliação da eficácia.
3. Módulos, componentes, tarefas de um sistema de PLN: pré-processamento; processamento ao nível das palavras;
processamento ao nível das estruturas sintáticas ou de dependências; processamento ao nível semântico, pragmático, de
discurso, resolução de correferência.
4. Técnicas de Aprendizado de Máquina para Processamento de Linguagem Natural
5. Representações distribuídas para palavras (vector space models, word embeddings)
6. Aplicações de PLN: os tópicos poderão variar a cada semestre; candidatos típicos são: NER (named-entity recognition),
extração de tópicos relevantes e classificação de documentos, análise de sentimento, sistemas de recomendação, Q&amp;A
(perguntas e respostas), aconselhadores ortográficos e sintáticos, tradução (semi-) automática, sumarização, inferência
textual, reconhecedores de estilo, outros tópicos Recuperação e Extração de Informações  IR/IE";;;2023;2;Presencial;;equivalente;flextoria;equivalente;equivalente
133804584;133804382;55024;3;OBRIGATÓRIO;GRADUAÇÃO;55024;MÓDULO;IMD0030;G;LINGUAGEM DE PROGRAMAÇÃO I;INSTITUTO METROPOLE DIGITAL;0;60;0;60;0;0;20;false;3;;( DIM0110 ) OU ( IMD0025 ) OU ( DIM0120 ) OU ( DIM0176 ) ;IMD0012 OU DIM0118 OU IMD1012 OU DIM0133 OU DIM0151 ;;"	Operadores de alocação dinâmica
	Formas de implementação de TADs (Tipos Abstratos de Dados).
	Funções e Recursividade. Tipos de recursão. Recursão x Interação.
	Performance, Expressividade.
	Introdução a Classes.
	Construtores e Destrutores. Tipos compostos. Tipos recursivos.
	Gerenciamento de memória.
	Modularização de Programas
	Depuração e Profiling
	Aplicações em estruturas e algoritmos presentes em EDB1
";;a definir;a definir;;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;equivalente;obrigatoria;naodefinido
175913830;133804382;72727;0;OPTATIVO;GRADUAÇÃO;72727;MÓDULO;IMD1310;G;TÓPICOS ESPECIAIS EM INOVAÇÃO E EMPREENDEDORISMO A;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;Tópicos relacionados a inovação e empreendedorismo.;;a definir;a definir;;;2021;2;Presencial;;optativaNova;naodefinido;optativa;naodefinido
133798112;133797961;52793;0;OPTATIVO;GRADUAÇÃO;52793;MÓDULO;IMD0413;G;DESENVOLVIMENTO PARA AMBIENTE DESKTOP;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;( IMD0040 ) ;;"Introdução ao desenvolvimento Desktop; Ferramentas e API para desenvolvimento de interfaces com usuário; Componentes gráficos; Gerenciadores de layout; Gestão de interfaces desktops em SOs; Arquiteturas de software para sistemas desktop; Padrões de projeto para sistemas desktop; Plataformas, linguagens de programação e ambientes de desenvolvimento para Desktop; Prática com sistemas Desktop;";;A disciplina DESENVOLVIMENTO PARA AMBIENTE DESKTOP tem como objetivos utilizar Ferramentas e API's para desenvolvimento de interfaces com usuário, aplicar Arquiteturas e Padrões de projeto para sistemas desktop e por último, desenvolver aplicações que façam uso de dispositivos dos mais gerais.;"""Apresentação da disciplina - Aula de Ensino Individual
Contextualização do caso de uso - Aula de Ensino Individual
Ferramentas para desenvolvimento de interfaces com usuário - 1 - Aula de Ensino Individual
Ferramentas para desenvolvimento de interfaces com usuário - 2 - Aula de Ensino Individual        
Componentes gráficos - Aula de Ensino Individual
Gerenciadores de layout - Aula de Ensino Individual
Gestão de interfaces desktops em SOs - 1 - Aula de Ensino Individual
Gestão de interfaces desktops em SOs - 2 - Aula de Ensino Individual
Arquiteturas de software para sistemas desktop - Aula de Ensino Individual
Padrões de projeto para sistemas desktop - Aula de Ensino Individual
Plataformas e ambientes de desenvolvimento para Desktop - Aula de Ensino Individual
Desenvolvimento de projeto - 1 - Aula de Ensino Individual
Desenvolvimento de projeto - 2 - Aula de Ensino Individual
Desenvolvimento de projeto - 3 - Aula de Ensino Individual
Desenvolvimento de projeto - 4 - Aula de Ensino Individual
Desenvolvimento de projeto - 5 - Aula de Ensino Individual
Apresentação do projeto - 1 - Aula de Ensino Individual
Apresentação do projeto - 2 - Aula de Ensino Individual""";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
171836109;171836029;77498;2;OBRIGATÓRIO;GRADUAÇÃO;77498;MÓDULO;ECT3202;G;ÁLGEBRA LINEAR;ESCOLA DE CIÊNCIAS E TECNOLOGIA;0;0;0;60;0;0;20;true;3;;ECT1211 OU ECT1201 OU ECT2202 OU MAT0420 ;ECT3102 ;;Espaços e subespaços vetoriais, combinação linear, espaço gerado, independência linear, base e dimensão. Espaço linha, coluna e nulo. Produto interno, ortogonalidade, complemento ortogonal, bases ortonormais, projeção ortogonal, processo de Gram-Schmidt, solução aproximada por mínimos quadrados, ajuste de dados por mínimos quadrados. Autovalores, autovetores, diagonalização de matrizes, matrizes ortogonais, diagonalização de matrizes simétricas, formas quadráticas. Definição e exemplos e exemplos de transformações lineares, transformações no plano, transformações matriciais de R^n em R^m, núcleo e imagem de uma transformação linear, operações com transformações lineares, isomorfismo, matrizes de transformações lineares, mudança de base e diagonalização de operadores lineares.;;"- Capacidade de identificar, avaliar e resolver problemas, enfrentar desafios e responder a novas demandas da sociedade contemporânea;
- Capacidade de comunicação e argumentação em suas múltiplas formas;
- Capacidade de atuar em áreas de fronteira e interfaces de diferentes disciplinas e campos de saber;
- Atitude investigativa, de prospecção, de permanente busca e produção do conhecimento;
- Capacidade de utilizar tecnologias e metodologias reconhecidas na área das ciências;
- Comunicar-se eficazmente nas formas escrita, oral e gráfica.
";Espaços e subespaços vetoriais, combinação linear, espaço gerado, independência linear, base e dimensão. Espaço linha, coluna e nulo. Produto interno, ortogonalidade, complemento ortogonal, bases ortonormais, projeção ortogonal, processo de Gram-Schmidt, solução aproximada por mínimos quadrados, ajuste de dados por mínimos quadrados. Autovalores, autovetores, diagonalização de matrizes, matrizes ortogonais, diagonalização de matrizes simétricas, formas quadráticas. Definição e exemplos e exemplos de transformações lineares, transformações no plano, transformações matriciais de R^n em R^m, núcleo e imagem de uma transformação linear, operações com transformações lineares, isomorfismo, matrizes de transformações lineares, mudança de base e diagonalização de operadores lineares.;;;2024;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
134044533;134044403;61120;0;OPTATIVO;GRADUAÇÃO;61120;MÓDULO;IMD0274;G;TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES E;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;A definir.;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
133804601;133804382;52974;6;OBRIGATÓRIO;GRADUAÇÃO;52974;MÓDULO;DIM0606;G;LINGUAGENS FORMAIS E AUTÔMATOS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;true;3;;( DIM0439 ) ;DIM0601 OU DIM0323 OU DIM0422 OU MAT0227 OU DCA0100 OU DIM0450 OU DIM0155 ;;Noções de linguagem formal, gramática e autômatos. Linguagens regulares: expressões regulares, gramáticas regulares e autômatos finitos (determinísticos e não-determinísticos). Linguagens livres de contexto: gramáticas livres de contexto e autômatos a pilha. Linguagens recursivamente enumeráveis: Gramáticas irrestritas e Máquinas de Turing. Hierarquia de Chomsky.;;Este conteúdo será definido pelo professor de acordo com o PPP e detalhado  no primeiro dia de aula;Este conteúdo será definido pelo professor de acordo com o PPP e detalhado  no primeiro dia de aula;;;2024;2;Presencial;CIÊNCIA DA COMPUTAÇÃO;naodefinido;obrigatoria;optativa;naodefinido
181666312;181661632;80461;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133797962;133797961;2041507;0;OPTATIVO;GRADUAÇÃO;2041507;DISCIPLINA;ADM0065;G;RESPONSABILIDADE SOCIOAMBIENTAL;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD;30;0;0;30;0;0;20;false;3;;( ADM0516 ) OU ( APS1004 ) ;;;"A  evolução da consciência ambiental. Novos padrões ambientais. Economia ambiental e aspectos regionais do meio ambiente no Brasil. Valoração ambiental e instrumentos econômicos para a gestão ambiental. Sistemas de gestão ambiental. Fundamentos de  ecologia: princípios e conceitos. O meio ambiente como campo de conflitos sociais na defesa dos interesses difusos; as questões ambientais globais e acordos internacionais. O desenvolvimento sustentável: concepções e conceitos. As dimensões e os desafios do desenvolvimento sustentável. Agenda de desenvolvimento sustentável: agenda 21.";;"1°. Desenvolver uma compreensão do processo histórico que propiciou o surgimento da Responsabilidade Social nas organizações;
2°. Desenvolver uma compreensão do processo histórico que propiciou o surgimento da Sustentabilidade Ambiental nas organizações;
3°. Compreender o esforço que o homem está fazendo para a preservação do planeta em termos ambien-tais;
4°.propiciar a reflexão como cidadãos sobrea responsabilidade social e Ambiental, tanto pelo cidadão, como pelo estado como organização maior.
5°. Desenvolver senso critico na compreensão do avanço científico e tecnológico e o paradoxo da agres-são ao meio ambiente de forma multidimensional.
";"1. Responsabilidade Social
1.1. Conceitos de Responsabilidade Social;
1.2. Entidades do terceiro setor;
1.3. Formas de atuação;
1.4. Programas sociais para empresas;
1.5. Gestão da responsabilidade social;
1.6. Elaboração do plano de responsabilidade social;
1.7. Auditoria social e indicadores;
1.8. Primeiros passos para implantação da Responsabilidade Social Empresarial;
1.9. Depoimento Empresarial.

2. Responsabilidade Ambiental
2.1. As causas e os efeitos dos atuais problemas ambientais;
2.2. Desenvolvimento Sustentável;
2.3. Legislação Ambiental;
2.4. Poluição da Água;
2.5. Poluição do Solo;
2.6. Poluição do Ar;
2.7. Poluição do Ar;
2.8. Estudos de Impactos Ambientais (EIA-RIMA);
2.9. Sistema de Gestão Ambiental (SGA);
2.10. Custos Ambientais;
2.11. Cases empresariais.

3. Visão de mundo Socioambiental
3.1. Ecossistemas. Aquecimento Global.
3.2. A natureza e o comportamento dos Sistemas Naturais.
3.3. Objetivos de Desenvolvimento do século XXI.
3.4. Reversão de tendências.
3.5. Sustentabilidade.
3.6. Responsabilidade organizacional.
3.7. Marketing Sustentável.
3.8. Educação Ambiental para um cidadão global.
3.9. Teoria do caos na compreensão da mudança climática universal.

";;;2019;1;Presencial;;optativa;naodefinido;optativa;optativa
171836101;171836029;77487;1;OBRIGATÓRIO;GRADUAÇÃO;77487;MÓDULO;ECT3102;G;ÁLGEBRA MATRICIAL E VETORIAL;ESCOLA DE CIÊNCIAS E TECNOLOGIA;0;0;0;60;0;0;20;true;3;;ECT1112 OU ECT1211 OU ECT1101 OU ECT2102 OU MAT0419 ;;;"Matrizes: tipos, propriedades e operações. Matriz inversa: matrizes elementares, técnica de inversão de matrizes.
Determinantes: definição, cálculo através de redução por linhas, propriedades, expansão em cofatores e regra de Cramer.
Sistemas Lineares: modelagem de problemas, e técnicas de resolução. Grandezas escalares e grandezas vetoriais. Sistema de coordenadas cartesianas no plano e no espaço: representação de ponto e regiões. Equações de circunferência e de esfera.
Vetores no plano e no espaço: cálculo de distâncias, norma de um vetor. Operações com vetores nas formas geométrica e algébrica: multiplicação de vetor por número real, adição de vetores, produto escalar, produto vetorial, produto misto, duplo produto vetorial. Aplicações do produto escalar (ângulo entre vetores, projeção ortogonal e trabalho de uma força), do produto vetorial (áreas de polígonos e torque de uma força) e do produto misto (volumes de poliedros e coplanaridade de vetores).
Bases e transformações de base em um espaço vetorial. Retas no plano e no espaço: equações vetoriais, paramétricas e
simétricas. Planos: equação vetorial, paramétrica e geral. Posições relativas (distância) entre: pontos, ponto e reta, ponto e plano, Posição relativa (distância, disposição e ângulo) entre: retas; retas e planos; planos. Cônicas: equações gerais e classificação.";;"- Capacidade de identificar, avaliar e resolver problemas, enfrentar desafios e responder a novas demandas da sociedade contemporânea;
- Capacidade de comunicação e argumentação em suas múltiplas formas;
- Atitude investigativa, de prospecção, de permanente busca e produção do conhecimento;
- Capacidade de utilizar tecnologias e metodologias reconhecidas na área das ciências;
- Comunicar-se eficazmente nas formas escrita, oral e gráfica.
";"Matrizes: tipos, propriedades e operações. Matriz inversa: matrizes elementares, técnica de inversão de matrizes. Determinantes: definição, cálculo através de redução por linhas, propriedades, expansão em cofatores e regra de Cramer. Sistemas Lineares: modelagem de problemas, e técnicas de resolução. Grandezas escalares e grandezas vetoriais. Sistema de coordenadas cartesianas no plano e no espaço: representação de ponto e regiões. Equações de circunferência e de esfera. Vetores no plano e no espaço: cálculo de distâncias, norma de um vetor. Operações com vetores nas formas geométrica e algébrica: multiplicação de vetor por número real, adição de vetores, produto escalar, produto vetorial, produto misto, duplo produto vetorial. Aplicações do produto escalar (ângulo entre vetores, projeção ortogonal e trabalho de uma força), do produto vetorial (áreas de polígonos e torque de uma força) e do produto misto (volumes de poliedros e coplanaridade de vetores). Bases e transformações de base em um espaço vetorial. Retas no plano e no espaço: equações vetoriais, paramétricas e simétricas. Planos: equação vetorial, paramétrica e geral. Posições relativas (distância) entre: pontos, ponto e reta, ponto e plano, Posição relativa (distância, disposição e ângulo) entre: retas; retas e planos; planos. Cônicas: equações gerais e classificação.";;;2024;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
133798928;133795010;69614;0;OPTATIVO;GRADUAÇÃO;69614;MÓDULO;IMD1103;G;APRENDIZADO POR REFORÇO;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;IMD1101 OU DIM0416 ;;Processos de decisão de Markov. Programação dinâmica. Métodos de Monte Carlo. Métodos de diferenças temporais. Aproximação de funções. Generalização. Processos de decisão de Markov parcialmente observáveis. Aprendizado por reforço profundo. Estudos de caso.;;a definir;a definir;;;2024;1;Presencial;;optativaNova;optativa;optativa;obrigatoria
134044470;134044403;2054952;0;OPTATIVO;GRADUAÇÃO;2054952;DISCIPLINA;DIM0536;G;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE VI;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;true;3;;;;;"Este componente cobre temas de Engenharia de Software não
contemplados em outros componentes curriculares, podendo variar a cada
oferta de turma. A área de Engenharia de Software é extremamente
dinâmica e requer que, além de um conjunto fixo de componentes
obrigatórios e optativos com ementa pré-definida, se tenha a flexibilidade
de oferecer ao aluno exposição a temas inovadores e de tendências atuais
que, mais tarde, após algum amadurecimento, podem vir a ser
introduzidos como componentes optativos. Para permitir que o aluno
participe de turmas de diferentes temas, no mesmo ou em diferentes
semestres, é necessário termos um conjunto de códigos para que temas
diferentes sejam oferecidos com códigos diferentes pela coordenação do
curso de forma rotativa ao longo do tempo. Este é o sexto componente de
60 horas-aula desta sequência.";;Frameworks Javascript para frontend;Este conteúdo será definido pelo professor de acordo com o PPP e detalhado  no primeiro dia de aula;;;2024;1;Presencial;;optativaES;optativa;optativa;naodefinido
178736053;178736047;2054928;0;OPTATIVO;GRADUAÇÃO;2054928;DISCIPLINA;DIM0529;G;DESENVOLVIMENTO EM TIMES;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;( DIM0314 ) ;;;Proporcionar aos alunos o ferramental teórico e as experiências práticas necessárias ao Trabalho em Times. Apli-car em vários contextos os conceitos teóricos desenvolvidos;;Este conteúdo será definido pelo professor de acordo com o PPP e detalhado  no primeiro dia de aula;Este conteúdo será definido pelo professor de acordo com o PPP e detalhado  no primeiro dia de aula;;;2020;1;Presencial;;optativaES;optativa;optativa;optativa
140869138;134044403;26904;0;OPTATIVO;GRADUAÇÃO;26904;DISCIPLINA;DIM0024;G;SEMINARIO DE COMPUTACAO;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;30;0;0;30;30;0;20;false;3;;;;;;;A definir;A definir;;;2024;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
105694136;105694093;55021;2;OBRIGATÓRIO;GRADUAÇÃO;55021;MÓDULO;IMD0027;G;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;INSTITUTO METROPOLE DIGITAL;30;0;0;30;0;0;20;false;2;;( IMD0026 OU ECT1205 OU ECT2205 ) ;( IMD0017 ) ;;Práticas de leitura e escrita para a área de Tecnologia da Informação, concentrando-se nos aspectos enunciativo-pragmáticos (subjetividade, viés temático, gerenciamento de vozes) e nos processos de argumentação.;;Desenvolver e aprimorar competências de leitura e de produção de textos escritos.;"1. Aspectos enunciativo-pragmáticos do texto
1.1. Estratégias de manifestação da subjetividade
1.1.1. A dêixis
1.1.2. A modalização
1.1.3. Aspectos léxico-gramaticais
1.2. Vozes mostradas no discurso
1.2.1. As vozes demarcadas
1.2.2. As vozes não-demarcadas
2. Argumentação
2.1. Estrutura
2.2. Estratégias
2.3. Defeitos
2.4. Gêneros argumentativos
3. Processos de retextualização
4. Aspectos da norma culta 2";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;naodefinido;obrigatoria;obrigatoria
181665996;181661632;80416;5;OBRIGATÓRIO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137397242;133797961;69695;0;OPTATIVO;GRADUAÇÃO;69695;MÓDULO;IMD0713;G;REDES MULTIMIDIA;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;IMD0043 ;;Conteúdo multimídia e aplicações (VoIP, IP TV, VoD, etc.), comunicação em grupo (Multicast) e difusão (broadcast), protocolos de camada de aplicação para suporte de aplicações multimídia (RTP, RSTP, SDP, SCTP, SIP), Qualidade de Serviço (QoS), Qualidade de Experiência (QoE), alocação de recursos multimídia.;;a definir.;a definir.;;;2019;1;Presencial;;naodefinido;naodefinido;optativa;naodefinido
134044639;134044403;55025;3;OBRIGATÓRIO;GRADUAÇÃO;55025;MÓDULO;IMD0038;G;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;INSTITUTO METROPOLE DIGITAL;60;30;0;90;0;0;20;false;3;;( DIM0450 OU IMD0023 OU DIM0121 ) ;( IMD0028 ) ;;"T0. Conteúdo transversal: (i) linguagem da matemática ; (ii) notação conjuntista ; (iii) raciocínio hipotético, demonstrações diretas e indiretas, refutações ; (v) recursão & indução
T1. Teoria ingênua dos conjuntos.
T2. Relações.
T3. Funções.
T4. Ordens.
T5. Elementos de Álgebra.	
";;Proporcionar ao aluno as bases matemáticas necessárias para cursar diversas disciplinas do curso, como Lógica aplicada à computação, teoria da computação, entre outras. Além disso, ajuda a desenvolver no aluno a sua capacidade de lidar com objetos abstratos e formalismos. ;"1. Métodos de demonstração: construtiva, existenciais, por contraposição, por
redução ao absurdo, por casos.
2. Teoria dos conjuntos: operações básicas, paradoxos, conceito de relações
(relações n-árias, relações sobre um conjunto, tipos de relações: reflexiva,
simétrica, etc) e funções (tipos de funções: injetora, sobrejetora, bijetora),
cardinalidade (diagonalização).
3. Relações de ordem e equivalência.
4. Recursão e indução: conjuntos bem-fundados, tipos de recursão, tipos de
indução.
5. Noções de estruturas algébricas: álgebras homogêneas e álgebras heterogêneas,
homomorfismos, congruências, reticulados, álgebra booleana.
6. Representação numérica e elementos de Teoria dos Números: representação e
operações em diferentes bases, divisibilidade e congruência nos números
inteiros, primalidade, teorema fundamental da Aritmética.
7. Contagem. ";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;equivalente;obrigatoria;naodefinido
134044547;134044403;55043;0;OPTATIVO;GRADUAÇÃO;55043;MÓDULO;IMD0328;G;TÉCNICAS DE PROTOTIPAÇÃO E MONTAGEM DE CIRCUITOS E SISTEMAS ELETRÔNICOS;INSTITUTO METROPOLE DIGITAL;15;45;0;60;0;0;20;false;3;;;;;Projeto e teste dos esquemáticos em ambientes integrados específicos. Implementação de circuitos em várias faces. Concepção, desenvolvimento e implementação de circuitos simples e complexos em placas de circuito impresso utilizando prototipadoras de circuitos ou métodos convencionais.;;a definir;Projeto e teste dos esquemáticos em ambientes integrados específicos. Implementação de circuitos em várias faces. Concepção, desenvolvimento e implementação de circuitos simples e complexos em placas de circuito impresso utilizando prototipadoras de circuitos ou métodos convencionais.;;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
181666146;181661632;80464;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133804535;133804382;52702;0;OPTATIVO;GRADUAÇÃO;52702;MÓDULO;IMD0515;G;TÓPICOS ESPECIAIS EM INFORMÁTICA EDUCACIONAL I;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;Variável, de acordo com o tópico escolhido.;;a definir;a definir;a definir;;2014;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
133795038;133795010;21783;0;OPTATIVO;GRADUAÇÃO;21783;DISCIPLINA;DIM0437;G;LINGUAGENS DE PROGRAMACAO: CONCEITOS E PARADIGMAS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;( DIM0304 ) ;( DIM0601 E ( IMD0040 OU DIM0116 ) ) OU ( DIM0606 E DIM0176 ) ;;Sintaxe e semântica. Tipos e valores. Variáveis e amarração (binding). Sub-rotinas e Co-rotinas. Passagem de Parâmetros. Recursividade, paralelismo, sincronização. Paradigmas de programação: imperativo, funcional, lógico, orientado a objetos. Estudo comparativo de linguagens.;;"Objetivos 

A disciplina visa discutir os aspectos gerais relacionados ao projeto e 
implementação das diversas 
linguagens de programação. Aborda os vários domínios de programação, 
diferentes paradigmas 
de programação e as vantagens e desvantagens das soluções propostas por 
linguagens significativas 
de cada um desses paradigmas, com ênfase no paradigma Imperativo";"Conteúdo 

Aspectos Preliminares: conceitos básicos, domínios e paradigmas de 
programação, tradutores de linguagens. 
História das Linguagens de Programação. 
Descrição Sintática e Semântica. 
Análise Léxica e Sintática. 
Nomes, Vinculações, Ver. Tipos e Escopo. 
Tipos de Dados. 
Expressões e Instruções de Atribuição. 
Subprogramas. 
Fundamentos de Programação Funcional. 
Introdução à Linguagem Funcional Haskell. 
Haskell: Tipos Básicos e Programas Simples. 
Haskell: Padrões, Guardas, Operadores. 
Haskell: Tuplas e Listas. 
Fundamentos de Programação Lógica. 
Introdução à Linguagem Lógica Prolog. 
Prolog: Tipos Básicos e Programas Simples 
Prolog: Padrões, Recursividade e Backtracking. 

OBSERVACAO: Esta disciplina poderá ser ministrada no sistema de Aprendizado Orientado aa Resolucao de Problemas. Até 20% da carga horaria da disciplina poderá ser feita de forma nao presencial, correspondendo esta carga horaria aa resolucao dos problemas propostos para cada equipe.
";;;2024;2;Presencial;;naodefinido;obrigatoria;optativa;naodefinido
105694132;105694093;55031;1;OBRIGATÓRIO;GRADUAÇÃO;55031;MÓDULO;IMD0019;G;RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI;INSTITUTO METROPOLE DIGITAL;180;0;0;180;0;0;20;false;3;;( IMD0014 ) OU ( ( IMD1001 E IMD1002 E IMD1003 ) E ( IMD1004 OU DIM0123 ) ) ;;;"Interpretação e Resolução de Problemas relevantes para Tecnologia da Informação; Conceitos e cálculos matemáticos básicos importantes para a interpretação e a resolução destes problemas, tais como: conjuntos, aritmética, funções, trigonometria, polinômios e funções polinomiais, matrizes, determinantes e sistemas de equações e análise combinatória.";;"""A disciplina visa promover o amadurecimento e o conhecimento dos alunos em matemática básica atrelado à:
- Estimulação do raciocínio lógico;
- Interpretação e resolução de problemas;
- Aplicação em TI;
""";"""- Reconhecer problemas matemáticos e reais que envolvam números inteiros, funções, trigonometria, funções polinomiais, matrizes, determinantes e contagem.
- Compreender os conceitos abordados no conteúdo para modelar e solucionar problemas do cotidiano e computacionais
- Compreender a linguagem matemática formal;
- Escrever as soluções de problemas utilizando a linguagem matemática formal, utilizando o raciocínio hipotético e dedutivo.
- Ser capaz de fazer demonstrações simples de maneira direta, por contrapositiva, por redução ao absurdo;
- Ser capaz de fazer refutações.
- Ser capaz de fazer demonstrações simples por indução matemática""";;;2019;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;naodefinido;equivalente;equivalente
